y,U_0,U_1,U_2
1.03998,14.3179,-2.35082,-1.95943e-20
1.04087,14.3343,-2.35512,-3.95331e-20
1.04177,14.3504,-2.35949,3.8969e-20
1.04267,14.3665,-2.36395,1.95967e-20
1.04359,14.3824,-2.36849,-3.84967e-20
1.04451,14.3982,-2.37311,-1.45764e-22
1.04544,14.4138,-2.37781,6.16911e-23
1.04637,14.4294,-2.3826,-1.88386e-20
1.04732,14.4449,-2.38747,1.86491e-20
1.04828,14.4603,-2.39243,5.55242e-20
1.04925,14.4756,-2.39747,-1.80757e-20
1.05022,14.4909,-2.40259,-3.68265e-20
1.05121,14.5062,-2.40781,5.44488e-20
1.0522,14.5214,-2.41311,2.14497e-22
1.05321,14.5366,-2.41849,-5.39112e-20
1.05423,14.5518,-2.42397,1.76866e-20
1.05526,14.567,-2.42953,1.78763e-20
1.0563,14.5822,-2.43518,-1.76912e-20
1.05735,14.5974,-2.44092,3.5082e-20
1.05842,14.6127,-2.44676,1.13355e-22
1.0595,14.6281,-2.45268,-3.49253e-20
1.06059,14.6435,-2.4587,1.73754e-20
1.06169,14.6591,-2.46481,2.85735e-23
1.06281,14.6747,-2.47101,-6.82898e-23
1.06395,14.6904,-2.47731,9.58025e-23
1.06509,14.7063,-2.4837,1.69912e-20
1.06626,14.7223,-2.49019,9.93974e-23
1.06744,14.7385,-2.49678,-3.40313e-20
1.06863,14.7549,-2.50347,-1.69372e-20
1.06985,14.7714,-2.51026,-3.87066e-23
1.07107,14.7882,-2.51714,3.37592e-20
1.07232,14.8052,-2.52413,-1.67757e-20
1.07359,14.8225,-2.53122,-1.68551e-20
1.07487,14.84,-2.53841,3.35375e-20
1.07618,14.8578,-2.54571,-1.67185e-20
1.0775,14.8759,-2.55311,-5.02083e-20
1.07885,14.8943,-2.56062,1.66985e-20
1.08021,14.913,-2.56824,6.68412e-20
1.0816,14.9321,-2.57596,-1.66835e-20
1.08301,14.9516,-2.5838,-3.34086e-20
1.08444,14.9715,-2.59174,3.33827e-20
1.0859,14.9918,-2.5998,-4.51106e-24
1.08738,15.0125,-2.60797,-1.66993e-20
1.08889,15.0337,-2.61625,4.26407e-24
1.09042,15.0554,-2.62465,1.67297e-20
1.09199,15.0776,-2.63317,1.67279e-20
1.09357,15.1003,-2.64181,-1.67689e-20
1.09519,15.1235,-2.65056,-1.67669e-20
1.09684,15.1473,-2.65944,1.68101e-20
1.09851,15.1718,-2.66844,-2.92985e-23
1.10022,15.1968,-2.67756,1.69027e-20
1.10196,15.2225,-2.6868,-7.11896e-23
1.10374,15.2488,-2.69617,7.79532e-23
1.10555,15.2759,-2.70568,-3.4054e-20
1.10739,15.3037,-2.71531,-3.3886e-20
1.10927,15.3322,-2.72507,3.40343e-20
1.11119,15.3615,-2.73496,3.42418e-20
1.11314,15.3916,-2.74499,-3.43861e-20
1.11514,15.4225,-2.75515,-3.42368e-20
1.11717,15.4543,-2.76545,3.44154e-20
1.11925,15.487,-2.7759,-3.46642e-20
1.12137,15.5206,-2.78648,-3.466e-20
1.12354,15.5552,-2.79721,4.82173e-23
1.12575,15.5908,-2.80809,4.81278e-23
1.12801,15.6273,-2.81911,8.57237e-24
1.13032,15.6649,-2.83028,7.04959e-20
1.13268,15.7036,-2.84161,3.51097e-20
1.1351,15.7434,-2.8531,-7.08976e-20
1.13756,15.7844,-2.86474,1.44859e-22
1.14008,15.8265,-2.87655,3.56604e-20
1.14266,15.8699,-2.88853,-3.59454e-20
1.14529,15.9145,-2.90067,1.53008e-22
1.14799,15.9604,-2.91298,7.24025e-20
1.15075,16.0076,-2.92548,-3.66177e-20
1.15357,16.0562,-2.93815,3.1288e-22
1.15646,16.1062,-2.95101,-3.15723e-22
1.15942,16.1576,-2.96405,-7.34784e-20
1.16244,16.2106,-2.9773,3.70982e-20
1.16554,16.265,-2.99074,3.70284e-20
1.16871,16.321,-3.00439,0
1.17196,16.3787,-3.01825,3.7571e-20
1.17529,16.438,-3.03234,3.7566e-20
1.1787,16.499,-3.04664,-8.41165e-23
1.18219,16.5617,-3.06118,-8.38277e-23
